#ID	x	y
TCGA-IS-A3K8-01	317.1905	335.9154
TCGA-CG-4466-01	589.489	541.149
TCGA-A3-3383-01	197.747	570.414
THR24_1760_S01	180.696	311.5765
TCGA-NJ-A4YI-01	490.322	442.8207
TCGA-D8-A1XJ-01	516.391	267.2999
TCGA-VT-A80J-01	352.2389	321.5968
TCGA-Q1-A73Q-01	334.1268	507.253
TCGA-BQ-5880-01	264.246	631.158
TCGA-EE-A2GB-06	591.861	373.3861
TCGA-24-1845-01	160.121	378.789
THR22_0591_S01	410.975	276.1787
TARGET-10-PANIEU-03	598.985	124.214
TARGET-20-PARPBF-09A-02R	460.0947	65.282
THR24_1752_S01	189.737	326.0873
TCGA-ZB-A96L-01	329.414	229.951
TCGA-BA-6870-01	359.0399	561.218
TCGA-73-4666-01	485.723	455.1298
TCGA-MV-A51V-01	275.782	483.846
TCGA-77-A5G6-01	426.4018	548.966
TCGA-5P-A9K4-01	277.2167	642.657
TCGA-VD-A8KE-01	685.491	351.871
TH38_1437_S03	108.818	268.7386
TCGA-56-A4BX-01	425.5205	557.761
TCGA-E9-A3QA-01	448.8571	338.2987
TARGET-20-PASMHY-03	469.2552	65.174
TCGA-BR-A4J9-01	506.025	615.714
TCGA-FD-A3N6-01	355.0411	569.596
TCGA-CV-6955-01	356.39	570.242
TARGET-10-PAPBZK-09	585.771	110.155
TCGA-P3-A5Q6-01	350.2166	562.763
TCGA-FG-A60K-01	74.278	269.7711
TCGA-D7-A4Z0-01	528.61	606.387
TCGA-24-2293-01	163.476	379.6586
TCGA-QK-A64Z-01	346.9052	555.856
TCGA-2J-AABI-01	411.6509	416.5784
TCGA-AC-A2FK-01	503.878	264.2509
TARGET-20-PAEFGT-04	443.6743	63.623
TCGA-VP-A879-01	290.5717	92.077
TCGA-29-A5NZ-01	162.835	380.8706
TCGA-CG-4462-01	606.833	550.48
THR24_1747_S01	189.929	325.5856
TCGA-DV-A4W0-01	191.336	563.945
TCGA-37-4129-01	268.782	190.484
TCGA-DD-AAVZ-01	377.23768	171.808
TCGA-D5-6534-01	587.175	490.133
TCGA-F7-7848-01	392.4593	567.526
TCGA-DJ-A13R-01	87.223	445.7348
TCGA-E9-A1R4-01	515.161	265.8157
TCGA-3U-A98F-01	320.8522	309.5925
TCGA-77-8145-01	424.7214	544.943
TCGA-LL-A740-01	493.966	279.8008
TCGA-DX-AB2O-01	358.1112	322.6971
TCGA-F5-6863-01	593.998	484.145
TCGA-KK-A7AP-01	288.3122	90.044
TCGA-06-2565-01	188.162	243.245
TCGA-33-AASD-01	349.4241	561.222
TCGA-ET-A3BS-01	91.565	454.6909
THR39_1363_S01	255.414	332.6161
TCGA-BH-A0BZ-01	509.853	269.3254
TCGA-22-5478-01	428.859	542.436
THR24_2033_S01	127.373	301.4314
TCGA-55-7911-01	492.699	447.4615
TCGA-ED-A627-01	377.2425	176.107
TCGA-N6-A4VC-01	293.0827	391.409
TCGA-16-0846-01	173.263	244.687
THR17_0393_S01	271.8628	178.245
TCGA-C8-A3M8-01	527.781	270.9093
TCGA-BJ-A0ZF-01	58.264	406.7708
TCGA-BH-A0BM-01	504.932	263.252
TCGA-AB-2914-03	397.9616	53.907
TCGA-EL-A4K7-01	92.032	458.9423
THR24_1807_S01	155.395	190.36
TCGA-DM-A0X9-01	595.539	485.334
TCGA-AY-A69D-01	593.376	487.716
TCGA-AN-A0XW-01	512.675	267.9746
TCGA-55-A4DG-01	490.36	443.7222
TARGET-50-PAJNTJ-02	193.575	461.4676
TARGET-50-PAJNTJ-01	192.874	462.1697
TCGA-ET-A2N4-01	85.351	453.7344
TH02_0076_S01	194.843	229.35
TCGA-58-A46J-01	425.5351	549.025
TARGET-10-PASXLT-09A-01R	171.089	116.279
TCGA-EE-A3AB-06	586.312	377.0342
TCGA-EJ-8468-01	294.9828	88.816
TCGA-24-1551-01	160.527	377.1136
TCGA-06-2561-01	187.765	242.636
TCGA-KK-A8I5-01	289.3121	91.737
TCGA-WC-A88A-01	684.789	347.7897
TCGA-DD-AAVV-01	376.14837	169.821
TCGA-ZJ-A8QQ-01	334.2107	512.96
TCGA-37-4133-01	431.9472	549.353
TCGA-77-8146-01	427.5347	544.833
TCGA-RL-AAAS-01	407.1737	415.5177
TCGA-2G-AAHN-01	455.1016	703.351
TCGA-L9-A5IP-01	480.649	451.1134
TARGET-10-PATEHZ-03A-01R	160.352	124.522
TCGA-CJ-5672-01	198.85	567.491
TCGA-73-4662-01	491.318	447.5195
TCGA-3U-A98I-01	325.488	308.716
TCGA-CQ-5327-01	351.4127	569.345
TCGA-E2-A1LL-01	394.799	556.465
TCGA-FD-A3SR-01	292.3377	483.377
TCGA-KK-A8II-01	289.3434	89.666
TCGA-24-1435-01	161.611	378.7318
TARGET-30-PAPTCR-01	426.8423	197.129
TCGA-BH-A28O-01	504.498	280.0543
TCGA-XV-AAZW-01	605.223	383.9245
TCGA-F2-7276-01	409.3944	412.2849
TCGA-BJ-A0Z2-01	58.091	405.4833
TCGA-DK-A6B0-01	273.7638	487.065
TCGA-97-7553-01	484.781	443.8329
TCGA-ET-A2N0-01	95.11	461.2015
TCGA-VQ-AA69-01	519.813	617.594
TCGA-FB-A7DR-01	409.7211	415.6186
TCGA-YB-A89D-01	411.1615	416.7777
TARGET-10-PARXMC-04	566.165	71.529
TARGET-10-PARXMC-09	568.514	77.516
TCGA-77-7142-01	429.4781	549.391
TCGA-CR-7374-01	406.9405	560.681
TCGA-KS-A4I1-01	90.255	457.4778
TCGA-60-2719-01	427.756	550.065
TCGA-VR-A8Q7-01	430.899	659.268
TARGET-30-PANXJL-01	424.1738	198.545
THR31_0930_S01	372.33117	174.284
THR24_1463_S01	504.005	113.478
TCGA-A7-A4SC-01	504.776	273.3606
TCGA-EL-A3CN-01	97.859	460.6509
TCGA-YU-A90Y-01	509.253	524.556
TCGA-E2-A10C-01	510.452	276.2044
TCGA-IG-A3Y9-01	430.3685	659.018
TARGET-40-PASNZV-01A-01R	356.3318	287.783
TH03_0140_S01	352.5733	293.1013
TCGA-J7-6720-01	271.4718	636.502
THR20_0515_S01	284.7508	169.713
TCGA-E9-A24A-01	526.224	273.0577
TARGET-30-PARYNK-01	454.5471	179.927
TCGA-49-AARE-01	487.423	446.8743
TCGA-BC-4073-01	375.02444	171.586
TCGA-W3-AA1V-06	353.1478	322.1029
THR24_1680_S01	600.507	190.027
TCGA-DK-A1AD-01	286.4963	482.762
TCGA-B6-A400-01	448.3163	341.5981
TCGA-EM-A2OW-01	55.538	406.2278
THR14_0306_S01	161.538	252.423
THR31_0869_S01	271.7471	279.9195
TCGA-XF-AAMQ-01	289.0119	487.216
TCGA-A8-A096-01	515.477	269.7013
TCGA-AG-3742-01	594.764	485.931
TCGA-WB-A816-01	237.159	169.382
TCGA-EA-A410-01	295.283	410.2144
TARGET-10-PANJPG-09	588.606	106.402
TCGA-CN-4722-01	362.00345	575.327
TARGET-50-CAAAAC-01	190.922	461.8316
TCGA-AN-A041-01	519.01	266.7882
TCGA-W3-AA1R-06	592.734	373.71996
TCGA-13-0899-01	158.682	380.576
TCGA-AY-A8YK-01	593.51	486.628
TCGA-QA-A7B7-01	373.6356	164.879
TARGET-20-PATDHA-09	470.174	63.127
TCGA-DA-A1IC-06	597.076	378.2103
TCGA-A5-AB3J-01	287.177	398.6496
TCGA-50-8460-01	488.984	444.5035
TCGA-PG-A917-01	287.044	399.4123
THR20_0506_S01	281.118	170.278
TCGA-IB-7889-01	408.2322	415.1328
TCGA-EM-A3SY-01	51.438	402.8609
TARGET-20-PARBXE-09A-04R	465.0423	67.999
TCGA-ZG-A9L1-01	290.8507	89.423
TCGA-CN-5361-01	365.85719	568.172
TCGA-AB-2967-03	398.9709	47.989
TARGET-20-PASHBI-09	473.183	66.445
TCGA-EX-A3L1-01	333.9224	510.127
THR11_0266_S01	110.057	287.0666
TCGA-50-5933-01	482.876	458.2561
TCGA-EM-A3O7-01	85.566	454.8051
TCGA-IE-A4EH-01	307.6922	341.3466
TCGA-A2-A04Y-01	515.23	274.9714
TCGA-43-3394-01	431.1378	553.149
TCGA-ZF-AA4T-01	279.4588	484.321
THR31_0872_S01	271.6753	284.4565
TCGA-MQ-A6BQ-01	311.7244	296.8782
TCGA-E2-A1LH-01	448.2326	339.5986
TCGA-ET-A39P-01	94.967	464.932
TCGA-29-1769-01	159.37	382.5147
TCGA-78-7155-01	473.284	494.275
TCGA-18-3409-01	428.5411	538.07
TH27_1273_S01	350.722	300.0785
TCGA-2G-AAM4-01	511.116	525.257
TCGA-CJ-4899-01	191.138	559.52
TCGA-E7-A3X6-01	289.5647	488.15
TCGA-5M-AAT4-01	596.017	483.834
TCGA-24-1474-01	159.069	379.3
TARGET-10-PANYYV-04	595.176	115.424
TH27_0699_S03	353.2456	292.0445
TCGA-3H-AB3U-01	311.866	296.3509
THR31_0890_S01	531.269	155.959
TCGA-CM-6167-01	588.76	490.133
TCGA-14-0736-02	190.971	238.961
TARGET-20-PANLLX-09	466.572	71.932
THR24_1733_S01	481.117	108.184
TCGA-CR-7370-01	413.7446	563.927
TARGET-10-PANCVR-03	604.563	125.926
TARGET-30-PAITEG-01	423.6079	199.518
THR33_1136_S01	286.2088	168.891
THR24_1881_S01	653.531	275.0179
TCGA-BQ-5888-01	269.36	634.442
TCGA-B6-A0RH-01	511.838	278.2779
TCGA-EL-A3ZG-01	92.983	464.88
TCGA-EL-A3CR-01	97.247	462.4597
THR24_2043_S01	136.906	295.3591
TCGA-A8-A07W-01	516.26	265.8154
THR31_0933_S01	373.52427	174.566
TCGA-QR-A6GY-01	237.879	171.172
TCGA-VD-A8KA-01	684.018	351.739
THR32_0949_S01	274.5424	244.13
TARGET-10-PATGVX-09A-01R	170.705	116.806
TCGA-YL-A8HJ-01	297.1816	93.26
TARGET-10-PATBRV-09A-01R	167.034	121.057
TCGA-AU-6004-01	588.2	493.58
TCGA-GU-A762-01	319.8707	493.051
TCGA-2Z-A9JK-01	201.077	571.476
TCGA-CS-5397-01	84.972	280.8858
TCGA-AX-A3G8-01	285.7674	398.0523
TCGA-HW-A5KK-01	164.897	247.396
TCGA-AB-2892-03	398.4604	53.803
TCGA-AR-A1AS-01	516.518	273.154
TCGA-FE-A3PA-01	73.437	430.2084
TCGA-CZ-4860-01	199.118	563.509
TARGET-30-PASGAP-01	434.5699	192.579
TARGET-30-PASGAP-02	456.1718	182.053
TCGA-09-2048-01	157.751	378.3017
TCGA-HU-A4GQ-01	527.202	605.732
TCGA-E1-5322-01	129.035	237.808
TCGA-73-4670-01	478.789	452.3853
THR33_1008_S01	282.807	170.089
TCGA-ZG-A9L5-01	292.375	91.27
TCGA-CN-5365-01	351.3328	566.35
TCGA-MT-A7BN-01	488.543	309.4673
TCGA-D3-A51G-06	585.907	378.0764
TCGA-AB-2976-03	402.0185	53.603
THR08_0180_S01	550.899	112.84
TCGA-BR-4371-01	585.873	547.24
TCGA-B0-5700-01	195.954	565.091
TCGA-97-7552-01	458.549	432.5455
TH27_1247_S01	216.169	421.9006
TCGA-BF-A5ER-01	598.104	377.936
TCGA-JW-A5VI-01	330.7387	503.001
TCGA-XK-AAJT-01	286.8403	95.32
TCGA-56-A4BW-01	423.7079	546.575
TCGA-56-8308-01	428.6959	555.491
THR24_1827_S01	81.66	180.406
THR24_1494_S01	539.306	151.255
TCGA-P3-A6T5-01	370.42005	565.072
TCGA-CV-6956-01	350.0712	574.846
THR29_0788_S01	271.0277	286.1738
TCGA-US-A779-01	406.1891	418.3047
TCGA-AA-3489-01	588.982	490.694
TCGA-24-1470-01	160.944	377.3116
TCGA-36-1580-01	162.54	380.5367
THR22_0599_S01	536.346	200.003
TCGA-OL-A66O-01	506.124	294.8427
TCGA-HP-A5N0-01	373.19536	169.164
THR31_0918_S01	156.007	244.368
TH38_1346_S02	168.333	260.84
TCGA-CR-7369-01	376.14082	563.015
THR24_1784_S01	81.731	178.705
TCGA-DD-A39X-01	377.35918	168.193
THR24_2166_S01	287.5818	321.2308
TCGA-SC-A6LP-01	336.8293	312.2538
THR30_0859_S01	215.836	422.4106
TCGA-HT-8558-01	79.193	292.1805
TCGA-FD-A43S-01	296.3564	484.436
TCGA-5B-A90C-01	285.7899	402.6761
TCGA-DC-6681-01	590.935	488.126
TCGA-DU-A7TI-01	115.389	248.062
TCGA-D3-A5GU-06	591.434	376.1349
TCGA-J4-A6G3-01	290.6756	93.494
TCGA-XF-A8HE-01	315.52	497.713
TCGA-QK-A6IG-01	346.1109	561.645
THR24_1872_S01	652.562	209.471
TCGA-22-4604-01	426.8361	553.91
TCGA-BT-A42F-01	333.4375	511.772
TCGA-61-1900-01	158.465	379.3158
THR24_1700_S01	592.522	185.813
TCGA-Y8-A894-01	278.7704	644.613
TARGET-30-PASNZU-01	469.3884	179.858
TARGET-40-0A4HMC-01A-01R	356.6664	287.7162
TARGET-21-PARLSL-09	492.38	4.593
TCGA-S9-A6U8-01	124.421	239.363
TCGA-ZN-A9VP-01	314.289	298.4482
TCGA-DC-5337-01	593.347	487.444
TARGET-10-PARYAJ-09B-01R	292.636	722.611
TARGET-10-PASUSV-09A-01R	163.718	122.355
TCGA-CV-7261-01	411.1821	562.95
TCGA-DJ-A3V7-01	92.098	461.4662
TCGA-KL-8345-01	356.3499	702.137
TCGA-BP-4998-01	191.944	560.622
TCGA-ZH-A8Y5-01	399.6749	210.623
TCGA-EL-A3T9-01	97.789	465.5
TCGA-OR-A5J2-01	221.28	289.4038
TCGA-BR-8363-01	539.134	598.63
TCGA-T2-A6X2-01	349.3438	564.087
TCGA-CR-6492-01	366.70964	568.112
TCGA-G2-A3IB-01	343.2794	542.954
THR24_2096_S01	357.9023	287.3544
TCGA-EW-A1PC-01	515.458	274.3882
TCGA-FK-A3SB-01	86.147	453.2682
TCGA-CJ-5675-01	196.58	564.422
THR32_0945_S01	178.955	297.8228
TCGA-CU-A3KJ-01	348.4286	559.826
TCGA-A7-A0CH-01	523.025	273.6508
THR33_0982_S01	280.4925	171.834
TCGA-CM-6168-01	588.433	490.594
TCGA-QK-A6IF-01	385.8259	530.451
TCGA-E9-A2JS-01	523.252	268.6803
TCGA-EA-A1QT-01	333.7944	506.905
TCGA-L6-A4EP-01	90.696	458.0574
TCGA-CV-A6JY-01	359.64062	572.84
TCGA-W4-A7U4-01	510.743	526.7
THR24_2150_S01	276.6955	313.8521
TCGA-G4-6314-01	589.718	487.324
TCGA-4E-A92E-01	286.5617	400.0904
TCGA-EL-A3ZL-01	83.026	446.1737
TCGA-XY-A8S3-01	509.145	524.201
TCGA-75-7031-01	509.978	441.6052
TCGA-HM-A6W2-06	284.8007	400.9088
TCGA-EW-A6SB-01	448.5195	339.1681
TCGA-JX-A3Q8-01	365.46576	468.703
TCGA-44-A47A-01	491.452	443.3812
TCGA-B6-A0WV-01	524.409	270.3688
TCGA-WB-A81J-01	237.13	171.102
TCGA-2G-AAL5-01	354.3313	382.72
TCGA-DX-A23U-01	343.2069	314.6095
TCGA-HE-7129-01	275.6468	642.604
TCGA-05-4398-01	486.52	452.1892
TCGA-HD-7753-01	358.4729	571.291
TCGA-BA-5559-01	380.0843	536.663
TCGA-KK-A59X-01	294.0147	92.841
TCGA-LN-A4MQ-01	427.1748	657.586
TCGA-UL-AAZ6-01	510.585	282.6513
TCGA-B6-A0RG-01	519.221	268.938
THR33_1002_S01	308.4019	150.991
TCGA-SP-A6QC-01	241.73	172.394
THR24_1631_S01	595.91	170.41
THR08_0192_S01	550.865	111.724
THR08_0204_S01	553.893	112.072
TCGA-SJ-A6ZI-01	288.5049	401.0142
TCGA-67-3773-01	491.445	446.6758
TCGA-24-1562-01	159.996	378.6719
TCGA-VS-AA62-01	334.7707	508.995
TCGA-EM-A3SU-01	95.592	460.2516
TCGA-WC-A884-01	685.824	350.3654
TCGA-HT-7874-01	82.579	279.9193
TCGA-EM-A3SU-06	95.233	457.3766
TCGA-77-8007-01	482.585	457.2824
TCGA-FS-A1ZB-06	607.727	384.9697
THR24_1572_S01	586.462	180.469
TCGA-A7-A0DC-01	478.513	374.0343
TARGET-10-PASTDU-09A-01R	174.271	113.352
TCGA-FK-A3SG-01	86.652	451.7567
THR08_0186_S01	548.768	111.805
TCGA-77-7463-01	427.1083	551.83
TARGET-20-PAKVGI-09	475.406	80.659
TCGA-S9-A6TV-01	135.974	237.146
TCGA-BH-A6R9-01	318.692	494.79
THR24_1602_S01	597.381	187.258
TCGA-CZ-5456-01	198.315	563.071
TARGET-50-PAJNAA-01	193.068	461.4748
TCGA-39-5039-01	430.4601	540.261
TCGA-UC-A7PG-01	331.207	507.226
TCGA-AB-2943-03	403.2886	58.539
TCGA-BR-4363-01	601.387	552.931
TCGA-CV-6943-01	360.84683	574.406
TCGA-64-5781-01	479.477	455.5439
TCGA-L5-A4OX-01	543.751	599.229
TARGET-10-PAKVKK-03A-01R	596.668	131.835
THR08_0167_S01	550.554	112.459
TCGA-UY-A8OD-01	292.6377	483.247
THR24_1702_S01	594.688	181.17
TCGA-CQ-7068-01	347.0923	555.259
TCGA-VM-A8CD-01	175.002	246.567
THR20_0505_S01	281.9569	171.078
THR09_0568_S01	536.116	201.197
TCGA-D8-A1JN-01	524.345	274.0393
THR24_2110_S01	591.351	185.327
TCGA-QC-AA9N-01	351.8312	320.1345
TARGET-20-PARBFJ-09	452.8776	63.796
TCGA-49-AARN-01	485.027	443.2585
TCGA-CV-5444-01	355.3307	578.699
TARGET-10-PANTTZ-09B-01R	293.507	723.371
TCGA-AR-A24P-01	514.021	266.344
TCGA-18-5595-01	426.1402	553.478
TCGA-EA-A97N-01	330.6586	506.123
TARGET-30-PASPER-01	459.5374	179.732
TCGA-SX-A7SM-01	268.195	637.05
TCGA-DJ-A4V5-01	92.648	455.7642
TCGA-US-A77G-01	406.8511	417.7406
TCGA-DD-AAEI-01	374.32073	164.645
TCGA-AZ-4615-01	587.829	493.797
TCGA-06-0132-01	184.41	242.268
TCGA-VR-A8EO-01	430.665	659.296
TCGA-HE-A5NK-01	270.0492	635.777
THR24_1505_S01	528.265	138.976
TH27_0694_S01	451.3092	65.423
TARGET-10-PARTBP-09A-01R	168.319	117.367
THR24_1564_S01	589.455	173.492
TCGA-ET-A25G-01	94.201	463.3681
THR22_0603_S01	412.2233	277.4354
THR24_1741_S01	487.97	111.435
TARGET-10-PASKHT-03	614.083	134.557
TCGA-HT-7616-01	129.276	238.596
TCGA-CR-7395-01	358.6037	571.32
TCGA-DJ-A2PS-01	87.068	449.6205
TCGA-BR-7196-01	520.683	612.271
TARGET-20-PANWHP-09	466.7805	59.593
TH40_2268_S01	590.523	492.614
TCGA-23-1113-01	158.493	378.6346
TCGA-BP-4993-01	193.519	563.459
TCGA-24-2290-01	161.613	377.2691
TCGA-ET-A39J-01	85.999	453.662
TCGA-E9-A1N9-01	504.949	267.7427
THR24_1823_S01	82.206	178.874
TCGA-B6-A0I9-01	515.416	264.9442
TCGA-CN-6022-01	363.21847	574.542
TCGA-E8-A242-01	98.188	461.6135
TCGA-DJ-A2Q5-01	92.243	454.1196
TCGA-DW-7963-01	270.3225	636.864
TCGA-AB-2927-03	400.3585	55.121
THR30_0822_S01	216.111	423.061
TCGA-E2-A1L9-01	515.109	271.0715
TCGA-NC-A5HE-01	429.8138	548.951
TCGA-BP-4797-01	198.525	565.511
TCGA-E5-A4U1-01	273.392	487.846
TCGA-OE-A75W-01	401.0621	424.1798
TCGA-DX-AB3C-01	257.376	331.9879
TCGA-BP-4762-01	196.093	561.209
TH02_0652_S01	139.902	258.228
TCGA-AR-A1AP-01	508.756	267.2648
TCGA-KT-A7W1-01	184.4	244.001
THR24_1637_S01	606.347	192.4
TCGA-44-3919-01	491.6	447.1619
TCGA-39-5035-01	430.4024	541.326
TARGET-20-PANRIK-09A-01R	465.1909	71.493
TCGA-CV-6952-01	350.5474	574.192
TCGA-BR-4367-01	606.472	549.286
TCGA-CN-A63T-01	384.8039	583.747
THR24_2020_S01	132.877	299.17
TCGA-BH-A0H5-01	500.08	271.9249
TCGA-OK-A5Q2-01	500.523	280.3753
TCGA-B5-A0K9-01	288.0587	401.9023
TCGA-CV-A45P-01	353.8566	571.952
TCGA-BH-A0E6-01	450.6504	337.1338
THR24_1667_S01	594.291	187.166
TCGA-D8-A1JA-01	510.92	265.6972
TCGA-56-7221-01	423.7683	551.851
TCGA-4G-AAZT-01	396.9154	206.141
TCGA-VR-A8EX-01	439.9317	653.928
TCGA-B0-4844-01	199.43	570.543
TCGA-P5-A5F2-01	102.204	260.609
TCGA-BP-4352-01	202.611	572.744
TH16_2192_S01	491.622	84.773
TCGA-99-8032-01	513.866	441.1103
TCGA-DM-A1D9-01	596.435	484.092
TCGA-DW-7841-01	277.7915	641.355
THR20_0507_S01	286.4988	167.682
TCGA-H7-8502-01	350.561	566.159
TCGA-CV-A6JN-01	330.6967	563.951
TCGA-OR-A5LN-01	221.697	288.9719
TCGA-BH-A0HB-01	511.477	267.6107
TARGET-30-PALUYS-01	455.5789	180.693
TCGA-29-1695-01	163.796	380.7245
TH03_0160_S01	355.394	288.7937
TCGA-H2-A2K9-01	53.942	399.5332
TARGET-10-PATWJU-09A-01R	166.973	118.882
TCGA-G9-7509-01	291.4696	91.487
TCGA-FV-A2QR-01	373.51648	168.489
TCGA-19-2629-01	148.68	239.459
